file,class,method,variable,usage
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",type,18
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",category,4
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"addToSet/2[java.lang.String,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",name,5
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"addToSet/2[java.lang.String,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",category,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.ReturnStatement],node,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MarkerAnnotation],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,cleanClassName/1[java.lang.String],type,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,cleanClassName/1[java.lang.String],cleanedType,5
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],args,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],node,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],argument,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],argBinding,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],binding,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],category,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,setClassName/1[java.lang.String],className,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,setResult/1[com.github.mauricioaniche.ck.CKClassResult],result,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.InstanceofExpression],node,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.CastExpression],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.ITypeBinding,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",binding,5
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.ITypeBinding,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",category,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.ITypeBinding,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",type,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.ITypeBinding,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",cleanedType,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.FieldDeclaration],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.SingleMemberAnnotation],node,1
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/NumberOfMathOperationsTest.java,com.github.mauricioaniche.ck.NumberOfMathOperationsTest,count/0,a,4
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,setResult/1[com.github.mauricioaniche.ck.CKClassResult],result,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.AnonymousClassDeclaration],node,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.LambdaExpression],node,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.TypeDeclaration],node,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.EnumDeclaration],node,0
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],result,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,removeSpacesAndIdentation/1[java.lang.String],toString,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],fullString,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],strings,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],string,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],words,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],cleanString,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,wordsIn/1[java.lang.String],word,7
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],current,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],string,8
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],words,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],i,7
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],wordToAdd,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/util/WordCounter.java,com.github.mauricioaniche.ck.util.WordCounter,breakString/1[java.lang.String],remainingWord,1
/workspaces/ck/./src/test/java/com/github/mauricioaniche/ck/FieldsAccessedTest.java,com.github.mauricioaniche.ck.FieldsAccessedTest,fieldsAccessedBasic/0,a,3
